date,open,high,low,close,volume,adjOpen,adjHigh,adjLow,adjClose,adjVolume,divCash,splitFactor
2021-04-09,498.37,504.44,492.6,504.04,1887016,498.37,504.44,492.6,504.04,1887016,0.0,1.0
2021-04-12,499.29,506.94,498.44,506.03,1584592,499.29,506.94,498.44,506.03,1584592,0.0,1.0
2021-04-13,506.85,517.2645,506.78,514.86,2195707,506.85,517.2645,506.78,514.86,2195707,0.0,1.0
2021-04-14,514.0,517.78,509.13,510.63,1956447,514.0,517.78,509.13,510.63,1956447,0.0,1.0
2021-04-15,515.67,524.59,515.1,523.25,2122337,515.67,524.59,515.1,523.25,2122337,0.0,1.0
2021-04-16,524.21,525.44,518.55,525.08,2031733,524.21,525.44,518.55,525.08,2031733,0.0,1.0
2021-04-19,523.13,524.0,514.4401,516.17,1917732,523.13,524.0,514.4401,516.17,1917732,0.0,1.0
2021-04-20,515.29,517.29,510.6,514.21,1677468,515.29,517.29,510.6,514.21,1677468,0.0,1.0
2021-04-21,515.02,515.48,509.55,512.34,1678305,515.02,515.48,509.55,512.34,1678305,0.0,1.0
2021-04-22,508.08,512.77,504.06,507.29,2084841,508.08,512.77,504.06,507.29,2084841,0.0,1.0
2021-04-23,508.79,517.4973,508.395,515.84,2257590,508.79,517.4973,508.395,515.84,2257590,0.0,1.0
2021-04-26,513.57,516.31,510.25,515.7,1387542,513.57,516.31,510.25,515.7,1387542,0.0,1.0
2021-04-27,518.0,519.155,511.3455,517.32,1944013,518.0,519.155,511.3455,517.32,1944013,0.0,1.0
2021-04-28,515.24,519.1299,510.015,515.48,1472191,515.24,519.1299,510.015,515.48,1472191,0.0,1.0
2021-04-29,518.11,520.45,510.62,516.09,1592562,518.11,520.45,510.62,516.09,1592562,0.0,1.0
2021-04-30,514.13,515.05,507.15,508.34,1950559,514.13,515.05,507.15,508.34,1950559,0.0,1.0
2021-05-03,510.97,511.74,501.121,503.46,1458698,510.97,511.74,501.121,503.46,1458698,0.0,1.0
2021-05-04,499.47,499.47,484.83,490.7,2528948,499.47,499.47,484.83,490.7,2528948,0.0,1.0
2021-05-05,495.69,498.625,484.44,486.69,1875287,495.69,498.625,484.44,486.69,1875287,0.0,1.0
2021-05-06,485.67,485.67,475.92,483.61,2537227,485.67,485.67,475.92,483.61,2537227,0.0,1.0
2021-05-07,496.0,499.15,485.78,488.73,1632407,496.0,499.15,485.78,488.73,1632407,0.0,1.0
2021-05-10,487.54,489.04,478.625,479.38,1970931,487.54,489.04,478.625,479.38,1970931,0.0,1.0
2021-05-11,471.03,486.91,468.5,485.19,2293963,471.03,486.91,468.5,485.19,2293963,0.0,1.0
2021-05-12,477.1888,480.99,469.57,472.09,2399059,477.1888,480.99,469.57,472.09,2399059,0.0,1.0
2021-05-13,478.01,480.46,471.76,474.16,1996532,478.01,480.46,471.76,474.16,1996532,0.0,1.0
2021-05-14,481.63,488.33,478.69,486.56,1857198,481.63,488.33,478.69,486.56,1857198,0.0,1.0
2021-05-17,487.03,487.87,478.11,482.74,1581037,487.03,487.87,478.11,482.74,1581037,0.0,1.0
2021-05-18,484.63,488.32,480.46,480.62,1395237,484.63,488.32,480.46,480.62,1395237,0.0,1.0
2021-05-19,473.02,480.87,472.0,480.47,2047511,473.02,480.87,472.0,480.47,2047511,0.0,1.0
2021-05-20,483.68,495.36,482.61,491.67,1991223,483.68,495.36,482.61,491.67,1991223,0.0,1.0
2021-05-21,494.19,496.23,487.13,488.07,1568115,494.19,496.23,487.13,488.07,1568115,0.0,1.0
2021-05-24,494.64,499.99,492.01,497.83,1831564,494.64,499.99,492.01,497.83,1831564,0.0,1.0
2021-05-25,499.02,505.6021,498.87,505.08,2322468,499.02,505.6021,498.87,505.08,2322468,0.0,1.0
2021-05-26,506.27,509.5,504.63,506.98,1695747,506.27,509.5,504.63,506.98,1695747,0.0,1.0
2021-05-27,505.0,505.0,497.45,498.28,2957310,505.0,505.0,497.45,498.28,2957310,0.0,1.0
2021-05-28,506.08,511.37,504.19,504.58,1924999,506.08,511.37,504.19,504.58,1924999,0.0,1.0
2021-06-01,504.54,506.0,492.31,495.91,2189020,504.54,506.0,492.31,495.91,2189020,0.0,1.0
2021-06-02,495.18,501.8237,493.09,495.77,1761478,495.18,501.8237,493.09,495.77,1761478,0.0,1.0
2021-06-03,492.4,496.755,487.34,493.14,1539128,492.4,496.755,487.34,493.14,1539128,0.0,1.0
2021-06-04,498.73,506.5,497.72,504.5,1644301,498.73,506.5,497.72,504.5,1644301,0.0,1.0
2021-06-07,504.99,509.78,502.0,509.47,1768754,504.99,509.78,502.0,509.47,1768754,0.0,1.0
2021-06-08,511.15,516.29,508.0701,509.2,1747779,511.15,516.29,508.0701,509.2,1747779,0.0,1.0
2021-06-09,513.99,518.318,512.48,514.68,1702714,513.99,518.318,512.48,514.68,1702714,0.0,1.0
2021-06-10,513.99,536.41,513.01,535.52,3152379,513.99,536.41,513.01,535.52,3152379,0.0,1.0
2021-06-11,529.75,541.85,529.75,541.26,2871289,529.75,541.85,529.75,541.26,2871289,0.0,1.0
2021-06-14,545.04,561.36,543.25,556.95,3522621,545.04,561.36,543.25,556.95,3522621,0.0,1.0
2021-06-15,554.99,555.0,547.2304,548.46,2424774,554.99,555.0,547.2304,548.46,2424774,0.0,1.0
2021-06-16,548.46,553.99,535.72,543.33,2827969,548.46,553.99,535.72,543.33,2827969,0.0,1.0
2021-06-17,539.99,552.72,538.75,551.36,3566351,539.99,552.72,538.75,551.36,3566351,0.0,1.0
2021-06-18,569.9612,570.0,556.39,565.59,6762031,569.9612,570.0,556.39,565.59,6762031,0.0,1.0
2021-06-21,565.99,570.19,560.3501,567.35,2625919,565.99,570.19,560.3501,567.35,2625919,0.0,1.0
2021-06-22,568.505,576.31,567.0,575.74,2370737,568.505,576.31,567.0,575.74,2370737,0.0,1.0
2021-06-23,577.99,579.8,570.705,574.23,1616933,577.99,579.8,570.705,574.23,1616933,0.0,1.0
2021-06-24,575.9,580.966,574.96,578.26,1835008,575.9,580.966,574.96,578.26,1835008,0.0,1.0
2021-06-25,578.64,582.0,577.0552,579.66,2133465,578.64,582.0,577.0552,579.66,2133465,0.0,1.0
2021-06-28,582.71,589.41,581.0,588.8,1713970,582.71,589.41,581.0,588.8,1713970,0.0,1.0
2021-06-29,586.78,591.34,583.9,590.75,1204806,586.78,591.34,583.9,590.75,1204806,0.0,1.0
2021-06-30,590.75,592.2402,585.0,585.64,1704224,590.75,592.2402,585.0,585.64,1704224,0.0,1.0
2021-07-01,583.33,587.7799,581.35,584.73,1646412,583.33,587.7799,581.35,584.73,1646412,0.0,1.0
2021-07-02,588.67,594.08,587.96,593.07,1744955,588.67,594.08,587.96,593.07,1744955,0.0,1.0
2021-07-06,595.87,600.66,592.48,596.9,1657567,595.87,600.66,592.48,596.9,1657567,0.0,1.0
2021-07-07,600.0,607.665,597.4,605.77,2022482,600.0,607.665,597.4,605.77,2022482,0.0,1.0
2021-07-08,595.64,607.2989,593.33,605.95,1846617,595.64,607.2989,593.33,605.95,1846617,0.0,1.0
2021-07-09,601.43,605.95,597.44,604.5,2145199,601.43,605.95,597.44,604.5,2145199,0.0,1.0
2021-07-12,606.0,607.4229,596.48,600.2,1696279,606.0,607.4229,596.48,600.2,1696279,0.0,1.0
2021-07-13,600.56,609.33,598.42,605.01,1435602,600.56,609.33,598.42,605.01,1435602,0.0,1.0
2021-07-14,608.14,611.305,604.01,608.83,1377018,608.14,611.305,604.01,608.83,1377018,0.0,1.0
2021-07-15,608.4,609.95,602.6501,606.17,1618283,608.4,609.95,602.6501,606.17,1618283,0.0,1.0
2021-07-16,608.71,611.62,603.66,606.1,1249738,608.71,611.62,603.66,606.1,1249738,0.0,1.0
2021-07-19,602.75,610.69,598.14,602.05,2046575,602.75,610.69,598.14,602.05,2046575,0.0,1.0
2021-07-20,605.39,612.75,598.48,608.72,1675926,605.39,612.75,598.48,608.72,1675926,0.0,1.0
2021-07-21,605.72,612.58,603.32,612.26,1381019,605.72,612.58,603.32,612.26,1381019,0.0,1.0
2021-07-22,614.58,623.95,614.58,623.68,1477891,614.58,623.95,614.58,623.68,1477891,0.0,1.0
2021-07-23,625.76,631.64,622.0001,625.87,2030395,625.76,631.64,622.0001,625.87,2030395,0.0,1.0
2021-07-26,624.18,625.87,619.725,620.8,1389898,624.18,625.87,619.725,620.8,1389898,0.0,1.0
2021-07-27,620.9956,623.92,610.64,618.28,1540250,620.9956,623.92,610.64,618.28,1540250,0.0,1.0
2021-07-28,620.99,626.0,617.57,620.92,1468103,620.99,626.0,617.57,620.92,1468103,0.0,1.0
2021-07-29,617.04,625.67,617.04,621.7,1002101,617.04,625.67,617.04,621.7,1002101,0.0,1.0
2021-07-30,619.03,622.8,617.29,621.63,1403651,619.03,622.8,617.29,621.63,1403651,0.0,1.0
2021-08-02,625.87,627.6,612.93,618.75,1467043,625.87,627.6,612.93,618.75,1467043,0.0,1.0
2021-08-03,620.23,624.7,614.0,621.28,1067408,620.23,624.7,614.0,621.28,1067408,0.0,1.0
2021-08-04,622.47,627.08,617.6202,625.68,1306893,622.47,627.08,617.6202,625.68,1306893,0.0,1.0
2021-08-05,626.99,632.47,623.0,632.08,1158339,626.99,632.47,623.0,632.08,1158339,0.0,1.0
2021-08-06,629.27,631.84,625.17,631.38,1127956,629.27,631.84,625.17,631.38,1127956,0.0,1.0
2021-08-09,634.98,634.98,626.925,629.22,1119124,634.98,634.98,626.925,629.22,1119124,0.0,1.0
2021-08-10,630.48,633.2999,620.6,621.74,1540139,630.48,633.2999,620.6,621.74,1540139,0.0,1.0
2021-08-11,623.76,627.42,621.65,626.03,1328509,623.76,627.42,621.65,626.03,1328509,0.0,1.0
2021-08-12,626.0,636.64,624.04,634.35,1163881,626.0,636.64,624.04,634.35,1163881,0.0,1.0
2021-08-13,634.49,638.426,632.35,637.31,911530,634.49,638.426,632.35,637.31,911530,0.0,1.0
2021-08-16,637.03,638.02,628.188,636.94,1105563,637.03,638.02,628.188,636.94,1105563,0.0,1.0
2021-08-17,636.55,637.0,630.22,635.01,1346430,636.55,637.0,630.22,635.01,1346430,0.0,1.0
2021-08-18,632.8,637.14,626.05,626.77,1386502,632.8,637.14,626.05,626.77,1386502,0.0,1.0
2021-08-19,624.88,642.55,623.6334,637.66,1693879,624.88,642.55,623.6334,637.66,1693879,0.0,1.0
2021-08-20,639.84,652.0,634.53,647.34,1434000,639.84,652.0,634.53,647.34,1434000,0.0,1.0
2021-08-23,645.87,658.5,645.52,656.86,1652444,645.87,658.5,645.52,656.86,1652444,0.0,1.0
2021-08-24,659.14,660.0,653.4,657.24,866488,659.14,660.0,653.4,657.24,866488,0.0,1.0
2021-08-25,658.61,661.06,651.64,656.8,1048207,658.61,661.06,651.64,656.8,1048207,0.0,1.0
2021-08-26,653.59,657.91,649.35,652.39,1619386,653.59,657.91,649.35,652.39,1619386,0.0,1.0
2021-08-27,652.52,662.61,651.86,658.52,1142619,652.52,662.61,651.86,658.52,1142619,0.0,1.0
2021-08-30,659.7774,667.67,659.7774,665.99,1341472,659.7774,667.67,659.7774,665.99,1341472,0.0,1.0
2021-08-31,667.9,667.9,660.46,663.7,1877807,667.9,667.9,660.46,663.7,1877807,0.0,1.0
2021-09-01,664.51,668.96,662.0,665.89,1261172,664.51,668.96,662.0,665.89,1261172,0.0,1.0
2021-09-02,669.82,669.85,661.67,664.64,1403452,669.82,669.85,661.67,664.64,1403452,0.0,1.0
2021-09-03,664.43,673.88,664.295,666.59,1641621,664.43,673.88,664.295,666.59,1641621,0.0,1.0
2021-09-07,667.35,668.87,656.55,661.39,1382387,667.35,668.87,656.55,661.39,1382387,0.0,1.0
2021-09-08,660.15,664.08,657.1,663.22,1368043,660.15,664.08,657.1,663.22,1368043,0.0,1.0
2021-09-09,664.84,667.46,659.93,661.68,1110228,664.84,667.46,659.93,661.68,1110228,0.0,1.0
2021-09-10,666.18,668.87,658.2,658.94,1204255,666.18,668.87,658.2,658.94,1204255,0.0,1.0
2021-09-13,663.04,663.6,640.24,645.15,2242491,663.04,663.6,640.24,645.15,2242491,0.0,1.0
2021-09-14,646.0,649.58,642.46,645.01,2150162,646.0,649.58,642.46,645.01,2150162,0.0,1.0
2021-09-15,652.315,663.309,650.975,661.08,2009337,652.315,663.309,650.975,661.08,2009337,0.0,1.0
2021-09-16,657.53,666.47,654.705,665.11,2046113,657.53,666.47,654.705,665.11,2046113,0.0,1.0
2021-09-17,663.21,665.0,652.04,654.48,3553211,663.21,665.0,652.04,654.48,3553211,0.0,1.0
2021-09-20,646.035,653.93,633.05,641.29,2637412,646.035,653.93,633.05,641.29,2637412,0.0,1.0
2021-09-21,646.8755,650.945,640.3,645.89,2449253,646.8755,650.945,640.3,645.89,2449253,0.0,1.0
2021-09-22,624.79,628.94,615.06,626.08,5689624,624.79,628.94,615.06,626.08,5689624,0.0,1.0
2021-09-23,632.2883,633.815,627.02,630.84,2985547,632.2883,633.815,627.02,630.84,2985547,0.0,1.0
2021-09-24,628.0,629.03,618.22,622.71,2809022,628.0,629.03,618.22,622.71,2809022,0.0,1.0
2021-09-27,615.8,616.6562,602.73,603.65,4152187,615.8,616.6562,602.73,603.65,4152187,0.0,1.0
2021-09-28,596.3142,596.3142,578.33,578.77,5108900,596.3142,596.3142,578.33,578.77,5108900,0.0,1.0
2021-09-29,585.45,586.55,576.07,577.7,2726816,585.45,586.55,576.07,577.7,2726816,0.0,1.0
2021-09-30,580.64,586.1946,573.2358,575.72,2747916,580.64,586.1946,573.2358,575.72,2747916,0.0,1.0
2021-10-01,577.52,581.47,568.61,577.47,2915254,577.52,581.47,568.61,577.47,2915254,0.0,1.0
2021-10-04,574.5901,576.8,552.14,558.49,3976963,574.5901,576.8,552.14,558.49,3976963,0.0,1.0
2021-10-05,563.91,570.29,559.21,566.7,2337838,563.91,570.29,559.21,566.7,2337838,0.0,1.0
2021-10-06,561.24,572.155,560.21,570.31,2043151,561.24,572.155,560.21,570.31,2043151,0.0,1.0
2021-10-07,578.46,586.145,576.19,578.96,2648546,578.46,586.145,576.19,578.96,2648546,0.0,1.0
2021-10-08,581.3,583.61,575.52,576.86,2051019,581.3,583.61,575.52,576.86,2051019,0.0,1.0
2021-10-11,574.5,582.28,571.495,573.07,1410612,574.5,582.28,571.495,573.07,1410612,0.0,1.0
2021-10-12,579.1569,584.22,574.42,580.69,1740279,579.1569,584.22,574.42,580.69,1740279,0.0,1.0
2021-10-13,585.26,593.54,582.655,591.12,2144405,585.26,593.54,582.655,591.12,2144405,0.0,1.0
2021-10-14,600.0,609.44,596.97,607.51,2501675,600.0,609.44,596.97,607.51,2501675,0.0,1.0
2021-10-15,611.6935,612.25,607.55,610.09,1960103,611.6935,612.25,607.55,610.09,1960103,0.0,1.0
2021-10-18,610.65,623.47,607.57,622.83,1905125,610.65,623.47,607.57,622.83,1905125,0.0,1.0
2021-10-19,625.26,639.39,625.26,636.07,2470024,625.26,639.39,625.26,636.07,2470024,0.0,1.0
2021-10-20,639.28,641.29,630.1713,632.37,1497205,639.28,641.29,630.1713,632.37,1497205,0.0,1.0
2021-10-21,632.0,639.17,629.0,638.66,1586592,632.0,639.17,629.0,638.66,1586592,0.0,1.0
2021-10-22,640.43,644.43,634.45,643.58,1786582,640.43,644.43,634.45,643.58,1786582,0.0,1.0
2021-10-25,644.47,649.62,639.0652,646.97,1629369,644.47,649.62,639.0652,646.97,1629369,0.0,1.0
2021-10-26,650.91,659.19,642.1,642.5,2153959,650.91,659.19,642.1,642.5,2153959,0.0,1.0
2021-10-27,644.48,648.8053,639.81,640.08,1630177,644.48,648.8053,639.81,640.08,1630177,0.0,1.0
2021-10-28,638.0,642.49,633.27,639.28,2085002,638.0,642.49,633.27,639.28,2085002,0.0,1.0
2021-10-29,637.77,651.31,637.0,650.36,1927887,637.77,651.31,637.0,650.36,1927887,0.0,1.0
2021-11-01,651.05,654.0,634.78,640.2,2139558,651.05,654.0,634.78,640.2,2139558,0.0,1.0
2021-11-02,641.12,647.7436,639.23,640.4,1764836,641.12,647.7436,639.23,640.4,1764836,0.0,1.0
2021-11-03,645.52,656.5,640.0,655.18,1970703,645.52,656.5,640.0,655.18,1970703,0.0,1.0
2021-11-04,659.44,676.08,657.75,674.08,2480616,659.44,676.08,657.75,674.08,2480616,0.0,1.0
2021-11-05,676.74,677.76,661.11,662.72,2517646,676.74,677.76,661.11,662.72,2517646,0.0,1.0
2021-11-08,666.56,668.25,661.4,666.02,1497363,666.56,668.25,661.4,666.02,1497363,0.0,1.0
2021-11-09,667.69,669.66,663.0,667.92,1118660,667.69,669.66,663.0,667.92,1118660,0.0,1.0
2021-11-10,663.2,665.8099,645.86,647.5,2038209,663.2,665.8099,645.86,647.5,2038209,0.0,1.0
2021-11-11,649.61,652.57,642.1,643.17,1271194,649.61,652.57,642.1,643.17,1271194,0.0,1.0
2021-11-12,649.01,658.4725,647.16,657.6,1276836,649.01,658.4725,647.16,657.6,1276836,0.0,1.0
2021-11-15,658.37,663.665,655.19,659.73,1077608,658.37,663.665,655.19,659.73,1077608,0.0,1.0
2021-11-16,659.14,673.7449,658.99,671.03,1421950,659.14,673.7449,658.99,671.03,1421950,0.0,1.0
2021-11-17,671.76,672.7367,662.84,670.67,1221871,671.76,672.7367,662.84,670.67,1221871,0.0,1.0
2021-11-18,670.62,676.55,665.08,670.96,1494358,670.62,676.55,665.08,670.96,1494358,0.0,1.0
2021-11-19,681.26,699.5,678.91,688.37,3093812,681.26,699.5,678.91,688.37,3093812,0.0,1.0
2021-11-22,696.275,699.54,672.66,673.57,2285511,696.275,699.54,672.66,673.57,2285511,0.0,1.0
2021-11-23,662.7035,667.5699,648.61,665.16,2504127,662.7035,667.5699,648.61,665.16,2504127,0.0,1.0
2021-11-24,655.83,668.87,647.14,668.32,2426821,655.83,668.87,647.14,668.32,2426821,0.0,1.0
2021-11-26,670.2529,683.9999,659.68,662.1,2203960,670.2529,683.9999,659.68,662.1,2203960,0.0,1.0
2021-11-29,668.0,691.36,665.77,687.49,2728844,668.0,691.36,665.77,687.49,2728844,0.0,1.0
2021-11-30,687.22,694.89,667.83,669.85,4703616,687.22,694.89,667.83,669.85,4703616,0.0,1.0
2021-12-01,676.0,678.78,656.28,657.41,2832765,676.0,678.78,656.28,657.41,2832765,0.0,1.0
2021-12-02,655.95,674.845,653.62,671.88,2675408,655.95,674.845,653.62,671.88,2675408,0.0,1.0
2021-12-03,658.1,662.09,604.3,616.53,6741841,658.1,662.09,604.3,616.53,6741841,0.0,1.0
2021-12-06,617.47,625.9,605.725,622.04,3170342,617.47,625.9,605.725,622.04,3170342,0.0,1.0
2021-12-07,644.1932,655.22,640.05,649.96,3943536,644.1932,655.22,640.05,649.96,3943536,0.0,1.0
2021-12-08,647.3,654.65,641.61,653.1,2416232,647.3,654.65,641.61,653.1,2416232,0.0,1.0
2021-12-09,650.92,655.72,630.88,632.57,2550690,650.92,655.72,630.88,632.57,2550690,0.0,1.0
2021-12-10,638.13,654.97,635.1,654.45,2872975,638.13,654.97,635.1,654.45,2872975,0.0,1.0
2021-12-13,652.77,675.21,650.9784,658.3,3829357,652.77,675.21,650.9784,658.3,3829357,0.0,1.0
2021-12-14,635.36,636.0,599.1,614.86,5934156,635.36,636.0,599.1,614.86,5934156,0.0,1.0
2021-12-15,615.96,631.25,604.6199,630.33,4288818,615.96,631.25,604.6199,630.33,4288818,0.0,1.0
2021-12-16,578.4,591.5773,556.1501,566.09,10961245,578.4,591.5773,556.1501,566.09,10961245,0.0,1.0
2021-12-17,566.09,566.99,545.135,556.64,8014024,566.09,566.99,545.135,556.64,8014024,0.0,1.0
2021-12-20,545.61,557.27,543.5,549.77,3441126,545.61,557.27,543.5,549.77,3441126,0.0,1.0
2021-12-21,550.91,559.89,538.05,557.52,4104714,550.91,559.89,538.05,557.52,4104714,0.0,1.0
2021-12-22,560.3,564.92,552.24,563.98,4526208,560.3,564.92,552.24,563.98,4526208,0.0,1.0
2021-12-23,568.96,572.57,566.1601,569.62,2147722,568.96,572.57,566.1601,569.62,2147722,0.0,1.0
2021-12-27,575.04,580.88,572.09,577.68,1980504,575.04,580.88,572.09,577.68,1980504,0.0,1.0
2021-12-28,582.84,582.88,568.35,569.36,2108375,582.84,582.88,568.35,569.36,2108375,0.0,1.0
2021-12-29,573.3291,576.96,562.78,569.29,2484190,573.3291,576.96,562.78,569.29,2484190,0.0,1.0
2021-12-30,570.57,578.99,566.04,570.53,1564633,570.57,578.99,566.04,570.53,1564633,0.0,1.0
2021-12-31,570.0,570.17,565.07,567.06,1552289,570.0,570.17,565.07,567.06,1552289,0.0,1.0
2022-01-03,566.65,575.0,553.2673,564.37,2863488,566.65,575.0,553.2673,564.37,2863488,0.0,1.0
2022-01-04,563.9,564.3,541.31,554.0,4344805,563.9,564.3,541.31,554.0,4344805,0.0,1.0
2022-01-05,535.0,538.745,514.0,514.43,7394814,535.0,538.745,514.0,514.43,7394814,0.0,1.0
2022-01-06,510.0,526.31,508.2,514.12,3913592,510.0,526.31,508.2,514.12,3913592,0.0,1.0
2022-01-07,513.66,520.42,504.0,510.7,3605411,513.66,520.42,504.0,510.7,3605411,0.0,1.0
2022-01-10,500.0,526.58,497.01,525.83,5429694,500.0,526.58,497.01,525.83,5429694,0.0,1.0
2022-01-11,525.5533,535.18,520.9821,529.89,3346297,525.5533,535.18,520.9821,529.89,3346297,0.0,1.0
2022-01-12,533.09,541.59,529.28,532.37,2901791,533.09,541.59,529.28,532.37,2901791,0.0,1.0
2022-01-13,532.22,535.265,516.32,516.9,3406500,532.22,535.265,516.32,516.9,3406500,0.0,1.0
2022-01-14,514.49,522.5715,511.27,520.6,2659825,514.49,522.5715,511.27,520.6,2659825,0.0,1.0
2022-01-18,510.39,519.39,504.98,513.34,3431020,510.39,519.39,504.98,513.34,3431020,0.0,1.0
2022-01-19,516.48,528.9179,515.3,516.58,2944363,516.48,528.9179,515.3,516.58,2944363,0.0,1.0
2022-01-20,522.38,532.025,509.64,510.85,3208136,522.38,532.025,509.64,510.85,3208136,0.0,1.0
2022-01-21,508.5,513.8624,499.2701,499.91,4276067,508.5,513.8624,499.2701,499.91,4276067,0.0,1.0
2022-01-24,491.07,520.43,483.31,519.66,7555213,491.07,520.43,483.31,519.66,7555213,0.0,1.0
2022-01-25,505.51,514.26,500.01,502.72,4051522,505.51,514.26,500.01,502.72,4051522,0.0,1.0
2022-01-26,514.0,520.49,494.22,500.81,4449496,514.0,520.49,494.22,500.81,4449496,0.0,1.0
2022-01-27,508.94,513.23,485.62,493.05,5870522,508.94,513.23,485.62,493.05,5870522,0.0,1.0
2022-01-28,494.0901,519.0,480.62,518.16,4339027,494.0901,519.0,480.62,518.16,4339027,0.0,1.0
2022-01-31,518.98,534.94,514.39,534.3,3995098,518.98,534.94,514.39,534.3,3995098,0.0,1.0
2022-02-01,536.0,538.77,527.72,535.98,2307434,536.0,538.77,527.72,535.98,2307434,0.0,1.0
2022-02-02,536.25,540.46,529.3201,533.09,2494142,536.25,540.46,529.3201,533.09,2494142,0.0,1.0
2022-02-03,522.87,525.18,508.75,510.83,3058710,522.87,525.18,508.75,510.83,3058710,0.0,1.0
2022-02-04,503.77,519.97,503.77,513.54,2583714,503.77,519.97,503.77,513.54,2583714,0.0,1.0
2022-02-07,516.0,516.0,500.95,507.1,3120737,516.0,516.0,500.95,507.1,3120737,0.0,1.0
2022-02-08,501.63,513.51,501.07,511.31,3205743,501.63,513.51,501.07,511.31,3205743,0.0,1.0
2022-02-09,520.35,522.48,515.06,521.75,2542201,520.35,522.48,515.06,521.75,2542201,0.0,1.0
2022-02-10,508.08,514.4799,492.28,495.02,4735802,508.08,514.4799,492.28,495.02,4735802,0.0,1.0
2022-02-11,497.92,499.93,472.8952,473.97,5026970,497.92,499.93,472.8952,473.97,5026970,0.0,1.0
2022-02-14,473.2,478.57,469.2101,474.01,3372122,473.2,478.57,469.2101,474.01,3372122,0.0,1.0
2022-02-15,482.5337,482.5337,472.39,479.5,3745338,482.5337,482.5337,472.39,479.5,3745338,0.0,1.0
2022-02-16,476.485,480.21,467.27,477.7,3750472,476.485,480.21,467.27,477.7,3750472,0.0,1.0
2022-02-17,473.14,476.45,456.05,457.71,4021128,473.14,476.45,456.05,457.71,4021128,0.0,1.0
2022-02-18,458.69,459.3,441.77,442.56,5194162,458.69,459.3,441.77,442.56,5194162,0.0,1.0
2022-02-22,440.35,451.09,435.05,438.4,4137771,440.35,451.09,435.05,438.4,4137771,0.0,1.0
2022-02-23,447.78,449.59,428.06,429.45,4263021,447.78,449.59,428.06,429.45,4263021,0.0,1.0
2022-02-24,418.59,465.93,416.8124,463.82,6448772,418.59,465.93,416.8124,463.82,6448772,0.0,1.0
2022-02-25,465.39,468.5199,456.015,465.54,2869739,465.39,468.5199,456.015,465.54,2869739,0.0,1.0
2022-02-28,462.4,468.48,458.86,467.68,3302341,462.4,468.48,458.86,467.68,3302341,0.0,1.0
2022-03-01,468.0,479.21,462.92,466.68,3352760,468.0,479.21,462.92,466.68,3352760,0.0,1.0
2022-03-02,471.94,477.49,466.04,471.18,2948450,471.94,477.49,466.04,471.18,2948450,0.0,1.0
2022-03-03,475.83,476.05,455.445,459.08,2906318,475.83,476.05,455.445,459.08,2906318,0.0,1.0
2022-03-04,455.49,463.52,447.0,452.13,2752177,455.49,463.52,447.0,452.13,2752177,0.0,1.0
2022-03-07,456.22,457.68,437.18,437.97,3676072,456.22,457.68,437.18,437.97,3676072,0.0,1.0
2022-03-08,432.51,443.8,421.36,431.53,3734842,432.51,443.8,421.36,431.53,3734842,0.0,1.0
2022-03-09,443.8,453.11,438.93,450.87,2905656,443.8,453.11,438.93,450.87,2905656,0.0,1.0
2022-03-10,444.68,447.65,433.01,438.95,2722310,444.68,447.65,433.01,438.95,2722310,0.0,1.0
2022-03-11,439.66,440.61,415.43,416.38,4434498,439.66,440.61,415.43,416.38,4434498,0.0,1.0
2022-03-14,413.36,422.375,407.94,411.5,3731582,413.36,422.375,407.94,411.5,3731582,0.0,1.0
2022-03-15,415.97,422.96,413.1663,421.66,3201730,415.97,422.96,413.1663,421.66,3201730,0.0,1.0
2022-03-16,431.74,442.52,424.35,442.36,4141181,431.74,442.52,424.35,442.36,4141181,0.0,1.0
2022-03-17,441.26,446.82,436.51,444.36,3556732,441.26,446.82,436.51,444.36,3556732,0.0,1.0
2022-03-18,439.2,453.74,435.79,453.33,5699449,439.2,453.74,435.79,453.33,5699449,0.0,1.0
2022-03-21,451.42,459.58,445.95,453.59,3679738,451.42,459.58,445.95,453.59,3679738,0.0,1.0
2022-03-22,453.5,471.98,450.69,466.45,4913803,453.5,471.98,450.69,466.45,4913803,0.0,1.0
2022-03-23,437.51,437.98,416.47,422.9,13979763,437.51,437.98,416.47,422.9,13979763,0.0,1.0
2022-03-24,426.08,432.21,421.49,432.14,5544251,426.08,432.21,421.49,432.14,5544251,0.0,1.0
2022-03-25,435.44,438.6205,425.995,431.62,3281152,435.44,438.6205,425.995,431.62,3281152,0.0,1.0
2022-03-28,433.415,450.32,433.15,450.01,4472560,433.415,450.32,433.15,450.01,4472560,0.0,1.0
2022-03-29,459.16,467.8,452.44,466.33,4323766,459.16,467.8,452.44,466.33,4323766,0.0,1.0
2022-03-30,461.52,466.765,456.84,460.06,3889225,461.52,466.765,456.84,460.06,3889225,0.0,1.0
2022-03-31,461.59,465.43,455.43,455.62,4141278,461.59,465.43,455.43,455.62,4141278,0.0,1.0
2022-04-01,455.0,461.55,450.96,458.19,2718422,455.0,461.55,450.96,458.19,2718422,0.0,1.0
2022-04-04,461.04,473.49,460.61,468.81,2975096,461.04,473.49,460.61,468.81,2975096,0.0,1.0
2022-04-05,469.32,471.76,455.07,458.58,2425892,469.32,471.76,455.07,458.58,2425892,0.0,1.0
